,lep1pt,lep2pt,theta_ll,b1pt,b2pt,theta_bb,MET,dR_l1,dR_l2
19092,106.363,54.1563,1.42964,153.561,94.3312,0.518887,39.1447,0.629674,1.39462
19093,47.2091,35.8349,1.79745,204.753,181.748,1.89619,94.1746,0.940604,1.44672
19094,50.6322,33.8526,1.89867,60.6756,45.4192,1.27064,78.4327,1.84729,1.81218
19095,106.896,38.2364,1.90886,99.9425,43.4331,0.600054,17.5261,2.00841,2.17481
19096,69.4537,55.6838,0.502262,69.8424,38.3092,1.57267,21.3975,2.83946,2.41925
19097,135.786,86.3123,2.31395,224.117,37.4899,2.76103,183.776,0.648493,1.11351
19098,62.2755,55.8218,1.35458,61.56,44.7919,1.01086,46.9612,1.58355,0.824426
19099,100.71,36.5697,2.20226,85.5679,30.1574,1.84123,128.715,1.08584,2.00813
19100,74.7277,73.1502,2.52132,173.544,110.571,1.89923,35.3486,1.13312,0.803222
19101,189.903,62.3889,1.6256,56.8718,30.3693,1.28924,161.574,1.44603,0.980883
19102,73.0874,62.1548,2.64851,62.6207,44.968,2.0015,41.324,1.55426,1.89317
19103,127.578,99.3371,2.5654,60.8926,45.2301,2.58509,33.1228,1.87292,1.80401
19104,115.63,79.9613,2.42405,84.9726,43.4288,2.05648,45.0742,0.750525,1.31914
19105,56.937,30.8934,0.772763,111.197,34.0515,1.21781,79.2301,1.84628,1.54294
19106,46.8203,33.2928,1.09385,199.057,68.5887,1.00488,179.825,0.940459,2.3062
19107,66.4098,43.6454,0.860571,63.2579,40.1389,0.776927,46.2724,1.25084,2.17564
19108,84.4257,48.0419,0.708667,83.9559,40.9623,0.433226,16.8277,1.78602,0.773314
19109,142.64,86.4258,1.58463,66.5705,38.0492,1.06285,35.9497,2.18256,1.48331
19110,126.825,34.2545,0.463107,107.312,35.4169,0.788183,41.2924,1.58105,1.86273
19111,50.6898,35.2043,1.9493,48.5514,37.3402,2.33392,22.9549,2.67069,3.24851
19112,127.835,60.0345,0.778564,88.1466,54.0209,0.584776,116.393,1.34382,0.778046
19113,70.9829,61.7035,1.69037,166.702,64.2348,1.98861,331.765,1.26923,1.58966
19114,47.5351,32.805,1.16794,104.274,67.5808,1.10783,52.7463,1.0387,2.56416
19115,95.7391,45.5883,0.897952,130.672,99.4557,1.00711,57.5416,1.31121,1.97887
19116,57.1048,33.3542,2.52511,52.9812,38.2514,1.91402,70.6582,2.49344,1.12882
19117,46.3211,35.6832,1.71222,226.145,99.8435,2.02005,85.815,1.02772,1.92613
19118,100.734,49.3921,1.46287,90.5276,37.692,0.937937,46.059,2.34408,0.86359
19119,101.263,65.1617,2.02739,140.487,66.1277,2.35158,137.114,0.843081,1.77516
19120,128.544,65.0882,1.99979,47.8501,39.5944,1.87521,96.4052,1.22912,2.39496
19121,166.703,153.255,1.24083,85.536,55.7407,1.19502,30.2377,0.859568,1.07487
19122,91.6706,40.1865,0.680852,119.778,92.6445,0.419685,136.403,0.917077,1.36335
19123,67.4438,49.9672,1.86562,194.354,104.238,2.12961,60.1751,1.3086,1.19156
19124,67.1371,53.8186,1.79336,74.8945,42.9701,0.389469,34.4836,2.26372,1.13332
19125,58.6397,54.7297,2.3781,232.819,75.5218,1.84088,164.737,1.19828,1.63692
19126,38.8703,30.8493,1.03162,163.333,89.9341,0.919374,74.9342,0.650499,1.91566
19127,69.1032,68.8447,0.798465,83.9647,63.4439,1.24881,38.6233,0.898483,0.990729
19128,172.351,95.0768,2.40438,124.65,64.9884,1.52955,117.371,0.715319,1.63317
19129,52.8978,51.1417,1.42376,71.0592,38.162,0.734043,96.4039,2.96248,1.94741
19130,96.4263,52.2476,1.50012,175.424,71.117,2.66139,94.3256,1.4023,1.10198
19131,68.4509,37.2977,0.552768,57.3578,52.4133,0.960818,26.1358,2.35898,2.89184
19132,121.634,31.5604,1.486,138.989,127.609,1.43461,74.9206,0.974732,1.7227
19133,45.2869,33.8616,1.93471,73.8776,66.6978,1.37271,17.9044,0.991107,1.68776
19134,45.0817,42.199,0.764722,89.7125,88.1327,1.41075,46.9669,1.08001,1.98047
19135,106.054,51.9758,1.63807,89.3766,55.0929,2.14353,52.7014,1.20326,2.28406
19136,114.14,30.0283,0.681886,76.3402,67.7994,0.697565,54.8172,1.56916,1.90308
19137,103.991,38.1788,1.0392,237.215,161.902,0.82187,131.564,0.773414,0.71433
19138,57.2413,42.3185,0.23502,64.77,35.2362,2.09053,82.7437,1.75667,3.47771
19139,77.4148,42.3657,1.32309,104.788,64.649,0.308408,12.3237,2.54307,2.34961
19140,63.6017,40.7155,0.988055,48.9757,31.0787,1.6047,49.4127,1.57017,1.65242
19141,56.0265,33.0535,2.37292,96.2953,74.2188,1.7929,78.1088,2.29081,1.55713
19142,109.399,64.2478,1.51542,113.386,81.5772,1.64689,84.5122,1.13067,1.70293
19143,36.4902,30.7775,1.06936,111.714,106.299,1.07266,25.95,1.34273,2.18983
19144,162.97,153.49,1.99694,106.304,48.8381,0.774532,121.868,1.0805,1.56267
19145,48.1025,39.8598,2.27038,106.986,68.1069,2.08622,54.5745,1.19277,1.9422
19146,42.0744,38.1363,1.04596,96.4058,53.6474,0.88019,96.3995,2.4666,3.29232
19147,107.959,67.465,1.2488,133.5,43.1724,1.49647,65.634,1.16021,1.37201
19148,133.094,108.665,2.39271,67.136,31.2105,2.63126,23.8847,1.06994,0.725553
19149,73.1753,51.0487,0.635289,48.6822,47.3297,1.70877,84.5425,1.75441,0.722467
19150,158.18,30.5327,1.89119,153.569,92.5826,2.26151,178.156,0.863252,1.17305
19151,84.4507,47.7031,1.22776,46.381,38.7042,1.85834,17.7771,2.2233,2.7058
19152,80.5996,53.2259,0.895875,83.5565,55.8205,0.557462,82.0415,1.11934,1.19411
19153,87.293,77.9408,0.807495,60.2493,32.2906,0.62568,12.5138,2.84411,1.68268
19154,51.5413,42.1108,0.658137,104.062,66.5843,2.08584,88.1938,1.68732,1.19322
19155,67.2199,40.264,2.6938,73.3544,45.8524,2.35879,35.008,1.38862,1.27258
19156,109.285,55.7085,1.45405,94.3906,83.0825,2.47245,67.9586,1.03314,0.973824
19157,40.1142,39.2729,1.56584,100.004,57.6004,2.07679,55.6084,2.05394,2.19219
19158,104.372,47.3685,0.71583,195.938,165.168,0.841837,61.1778,1.05126,1.51951
19159,39.7096,34.5829,0.814777,77.5322,68.0261,1.15235,115.452,2.24819,2.16346
19160,47.288,30.96,0.393432,88.7605,70.0018,1.98806,133.036,4.71346,1.55116
19161,92.873,49.6784,1.44401,109.159,61.8472,1.27037,84.6885,1.63686,2.05762
19162,52.1213,38.0939,2.83169,86.7458,40.3814,1.31262,90.8825,1.666,1.37869
19163,142.375,45.0993,0.989305,167.455,37.6907,2.51047,67.09,1.37038,3.08516
19164,111.671,83.8845,1.16751,55.6308,33.954,1.89498,53.832,1.81085,2.44942
19165,136.093,90.8881,1.44155,106.508,49.2167,1.24988,85.4239,1.26249,0.914432
19166,128.338,52.9589,3.03869,111.003,39.7412,1.51633,80.8828,1.05857,1.7819
19167,103.967,68.0144,1.59263,89.0607,73.6392,1.65751,140.688,0.763363,1.97498
19168,140.562,55.1342,1.7861,222.719,94.8658,0.967647,201.996,0.639162,0.808751
19169,148.811,35.3877,2.44581,191.476,62.9975,2.25323,13.6727,1.29064,0.628856
19170,98.5894,68.3958,0.999268,201.137,181.441,1.1689,260.733,1.36843,1.09825
19171,120.278,38.3261,1.74765,61.7562,53.5506,1.90642,100.186,2.00798,1.67207
19172,71.4464,35.6175,2.78989,46.1655,43.25,1.5875,86.2703,0.821615,1.29371
19173,75.7024,60.6935,0.735285,93.202,68.6128,1.00767,61.6355,1.52689,1.93201
19174,70.0287,31.919,2.47259,84.7094,41.7766,0.682164,88.9499,2.97078,1.43235
19175,57.9388,38.9559,1.67328,166.184,136.097,2.56684,71.6286,2.18951,1.07834
19176,71.4546,41.6905,1.68996,154.209,86.5647,1.79158,108.604,0.974644,0.795488
19177,70.3394,57.2138,1.75283,121.904,41.237,1.81248,158.626,0.757718,1.64404
19178,94.3617,32.6782,1.19057,70.2629,48.6297,1.35057,63.0808,2.17135,2.48146
19179,97.3007,54.2225,2.4741,79.054,54.5381,2.15318,131.497,0.98881,1.39514
19180,65.1396,43.32,0.860468,59.398,36.2545,1.66709,64.5083,2.91295,0.907667
19181,47.1782,43.9358,0.606563,99.4898,62.0079,1.70722,95.5923,2.12696,1.99396
19182,37.0882,30.4598,2.34736,83.1904,44.8176,1.9041,28.8089,1.286,2.34931
19183,55.8722,39.3223,0.766564,81.3692,55.3733,2.5197,51.0197,0.836797,2.46589
19184,60.2442,41.0625,2.78722,53.2021,47.9986,1.54763,69.3098,1.98074,2.51506
19185,52.023,48.1945,2.73775,127.207,124.147,2.43466,72.3002,1.48928,1.80105
19186,76.1079,37.2577,2.05123,48.1283,48.0884,2.53822,80.2083,2.35719,2.99258
19187,80.0798,38.784,1.34639,71.2635,42.9444,1.1578,60.8623,2.0455,3.01167
19188,65.1461,58.1113,1.82999,61.0801,32.2906,1.1333,22.7128,1.22102,1.75138
19189,70.4879,39.9305,1.41714,106.259,75.8684,1.39344,102.831,1.29791,0.72434
19190,63.2796,41.7607,0.727686,58.4711,47.3961,1.12865,40.869,2.42236,2.80262
19191,77.0525,41.7491,1.30395,116.286,95.4516,2.0937,97.1854,0.931515,2.36856
19192,59.3085,38.4201,0.746706,78.0774,67.298,1.33072,73.5828,1.64554,2.93916
19193,51.2767,45.1478,0.56051,110.222,70.4755,2.53851,48.3257,1.6322,1.97786
19194,125.325,48.3758,2.19079,79.8294,35.297,1.38017,39.2799,1.8797,1.016
19195,51.8476,38.3119,1.53655,151.435,57.5826,1.58137,141.469,0.640649,2.12191
19196,79.9422,74.8718,0.294558,66.0958,40.5016,0.416855,38.776,0.731706,2.90883
19197,48.4478,34.9846,1.56573,150.481,90.4009,1.65737,121.088,0.98559,1.31557
19198,130.709,89.95,2.15223,205.147,136.74,2.60325,29.7119,0.808885,1.04287
19199,47.035,32.2268,1.11039,87.4683,64.9192,0.850783,63.2835,2.81149,1.40947
19200,84.5337,35.4195,0.913514,205.952,96.8419,0.70351,67.3955,1.43864,1.81084
19201,146.797,91.1901,1.01434,236.17,87.6938,2.08916,53.2612,0.855785,0.929788
19202,61.1168,42.955,1.96934,78.346,47.3596,2.38055,113.264,0.699458,2.83485
19203,114.62,65.784,2.47854,85.1855,61.1481,2.68716,79.7663,2.53985,2.89341
19204,110.309,101.356,0.883126,68.1357,37.3927,0.543907,19.9238,1.72636,1.60126
19205,48.9753,43.5581,2.31743,200.467,47.3795,2.41853,142.387,1.62641,0.618732
19206,149.183,86.1265,2.00833,112.866,40.137,1.37231,34.3762,1.61602,1.05896
19207,222.386,93.5321,2.32526,119.261,80.7319,2.89191,180.02,0.745214,0.671942
19208,74.1869,37.872,1.42856,67.6339,63.892,0.817351,19.6458,3.31125,0.917042
19209,66.5014,45.1893,1.56701,110.717,91.7698,2.41749,97.4026,0.815799,0.701077
19210,102.479,64.1897,0.589259,61.5798,61.5167,0.802998,104.884,1.63211,1.22969
19211,69.2704,64.5477,0.913684,96.9945,61.5013,1.82485,97.529,1.83051,1.37609
19212,60.4571,34.2663,2.04452,92.994,31.2469,2.19736,108.46,1.48459,1.06509
19213,82.6297,31.0577,1.69237,55.044,32.6793,1.14747,50.8133,1.84996,1.42394
19214,58.1165,45.5879,1.97255,59.6319,58.7372,2.16901,41.0381,1.50063,2.34191
19215,131.996,91.2599,3.01165,85.2376,34.8164,2.56819,125.106,1.44584,0.786768
19216,185.88,47.7875,1.15024,148.431,132.606,1.41972,174.351,0.568787,1.40103
19217,76.5188,51.2628,1.852,293.598,129.369,2.36599,241.972,1.14836,0.699504
19218,51.5486,45.3648,1.07262,187.251,183.43,1.92694,40.9182,1.43904,1.53028
19219,80.7864,78.1175,2.56961,62.278,34.5139,1.56501,38.7431,2.12048,2.85106
19220,56.3413,41.4158,1.05538,68.9515,42.7122,0.701106,23.5657,2.16542,0.995909
19221,58.8799,41.5251,1.1298,52.424,51.2536,1.17637,2.26278,2.95164,2.91512
19222,52.6531,33.5105,0.548197,111.155,87.8121,1.6073,47.6528,1.44546,1.26856
19223,70.3072,51.1094,1.3848,85.9389,84.4467,1.68889,48.0154,1.34315,1.98177
19224,49.9734,33.6665,1.04112,127.02,124.974,1.9013,76.0169,1.10102,1.8926
19225,77.3996,40.6677,0.600468,78.1224,72.3122,0.936209,88.7198,1.50022,2.32883
19226,63.0875,43.4941,0.33882,79.105,34.6986,0.439865,70.6394,2.19175,2.32761
19227,55.146,31.207,1.4685,134.233,31.0771,1.64994,93.297,0.65941,1.27948
19228,65.1441,46.784,2.22613,70.1293,67.8286,0.782988,121.793,1.13109,1.42318
19229,60.5363,57.2252,1.27398,87.6127,77.6061,1.32944,59.5002,2.47092,0.628968
19230,65.1877,55.0693,2.08998,100.308,86.8175,2.76492,39.4369,0.668885,1.35469
19231,156.027,85.1183,1.46304,209.521,31.6936,2.73141,125.856,1.30978,0.805306
19232,44.7849,39.7961,3.07861,117.491,74.2139,2.3157,62.762,0.775302,1.67814
19233,77.7562,33.0815,0.995097,102.977,43.3032,1.26659,123.324,1.1742,1.5213
19234,98.501,31.2725,2.39456,116.145,57.6907,1.77814,88.3885,0.651575,2.12843
19235,58.0911,41.6123,1.89036,74.5508,32.0827,1.91788,68.13,2.31938,2.61255
19236,97.2363,37.1844,1.30719,68.7681,59.4934,1.33624,66.3224,3.03049,1.22328
19237,73.5633,44.0106,0.869392,61.886,46.7626,1.78319,72.1563,2.84215,1.47675
19238,59.0899,45.0292,2.42962,68.9181,57.8633,2.65537,205.215,0.793872,2.52607
19239,73.3715,61.5317,1.39208,207.467,96.1155,0.748182,138.486,0.882976,1.49905
19240,76.3605,69.0891,0.473241,84.016,76.8705,1.49074,23.7426,2.41697,2.08193
19241,97.0091,66.7968,1.14149,82.8504,59.8553,1.28871,32.6752,1.66658,2.22558
19242,37.4182,32.8596,0.440121,66.1708,64.1588,1.11702,53.1246,2.42488,2.48901
19243,54.3645,48.253,1.15812,122.608,42.9735,0.705532,126.847,1.53657,2.72005
19244,40.0099,37.8408,2.08007,103.83,39.4094,0.473539,146.078,3.116,1.44169
19245,49.995,46.4798,0.390887,148.88,95.3744,1.08388,37.7407,0.943538,3.07854
19246,89.1276,40.4455,2.54091,70.2032,36.5869,0.827696,101.899,1.95044,1.26064
19247,84.0398,50.4228,2.04317,73.8356,37.2945,1.0334,76.7449,2.43011,1.9045
19248,88.3454,45.1902,0.848208,110.891,51.2966,0.667559,22.569,2.08704,1.28399
19249,109.859,58.2528,2.79131,144.874,121.408,2.32926,80.1139,0.648436,1.64414
19250,82.59,41.8575,1.81437,57.8774,38.5457,1.2923,72.3642,2.55124,1.68312
19251,42.7404,32.0574,1.29051,62.0568,46.7877,1.28646,28.6,1.33326,2.13048
19252,64.3598,36.7789,1.57641,64.1858,57.229,1.35129,97.5421,1.86273,1.3831
19253,80.0116,48.1929,0.715831,66.7667,39.5987,1.46443,49.677,2.47296,2.93446
19254,96.0347,30.3539,2.81913,134.992,104.508,0.965683,183.391,0.651788,2.37164
19255,87.2549,51.4946,1.21437,61.3692,48.5249,1.0051,90.8349,1.87957,2.27849
19256,119.161,53.0732,1.74114,57.2442,39.1456,1.68012,83.8785,1.06114,1.22335
19257,42.6794,38.9628,1.94299,115.563,52.7065,1.62613,48.1948,1.01134,2.34359
19258,102.947,42.0383,2.66311,84.4639,50.5245,1.38091,59.9104,1.7539,0.885396
19259,70.3084,35.6429,1.63929,43.0527,42.3708,2.41047,93.4157,2.82135,2.01545
19260,61.8257,39.2769,2.15353,50.5584,50.3437,2.09191,42.2754,1.77265,2.08876
19261,86.0438,63.196,2.11653,87.1678,76.1096,0.878493,27.0411,1.75775,1.82906
19262,91.733,46.5467,2.83486,90.698,53.693,1.28432,62.2734,2.14579,0.781138
19263,60.4181,56.8092,2.33247,40.1989,37.0979,1.93494,62.3312,2.66072,1.58591
19264,55.662,48.3296,2.06938,59.589,36.0023,1.61958,60.6895,0.914404,1.2309
19265,85.3059,35.2276,0.875655,93.1216,35.3355,1.72829,66.2674,2.33548,0.768214
19266,72.4262,66.9232,0.961849,95.511,64.0091,0.543127,32.2332,1.72062,1.97152
19267,45.5449,40.1556,1.2705,77.7352,50.8658,2.02006,19.503,1.3789,0.997081
19268,52.2701,35.6246,2.06049,142.676,115.281,1.33321,35.0555,1.66883,1.65828
19269,109.952,46.2029,0.633386,122.871,62.2166,1.29385,53.5735,1.83489,2.02267
19270,41.5447,31.7149,1.3372,92.9199,32.787,2.28784,30.545,1.50556,1.48324
19271,49.8672,31.1371,0.728753,113.37,47.7042,0.817122,124.986,1.37578,1.78606
19272,51.8945,31.1119,1.69271,76.4405,69.7058,1.46474,53.9625,2.47237,0.782559
19273,77.6287,31.7766,1.81795,35.6488,34.0131,1.01092,43.9477,2.44093,1.89729
19274,62.8034,60.538,1.1975,122.581,117.214,0.645045,104.978,0.945012,0.927958
19275,49.9026,36.1915,2.553,76.7465,70.9076,2.13646,58.4073,2.663,1.57558
19276,160.645,43.3874,2.16564,101.176,32.6725,1.15583,20.981,1.9168,1.53352
19277,110.583,59.7887,2.03339,52.807,31.8016,1.95488,27.2341,2.16774,1.36947
19278,42.025,41.1612,2.57668,115.374,48.0572,1.39937,111.407,1.19064,2.60495
19279,58.5992,34.8387,1.48357,86.285,47.579,2.02745,80.2003,1.94272,1.10111
19280,50.4967,46.5531,0.884687,109.514,36.8556,0.962778,91.6217,2.98612,2.3962
19281,45.7844,39.3998,1.72396,75.8021,68.4498,2.02374,46.1409,1.23236,2.02453
19282,57.9432,46.1416,1.06566,94.0178,34.5936,0.808923,36.2881,2.90421,2.38052
19283,154.065,78.5685,0.971174,160.652,92.7963,1.20569,47.0465,1.12661,1.22928
19284,119.427,41.7831,2.45018,94.1766,82.6542,1.84616,60.2421,1.48434,0.86591
19285,47.4523,45.8591,1.31502,112.083,92.3727,0.917247,42.5024,0.6011,1.69836
19286,79.4097,56.0034,0.806863,53.4663,51.6092,1.38341,50.298,2.10532,1.22393
19287,141.415,52.7799,1.23561,165.712,64.1893,2.24726,104.784,1.39096,1.15498
19288,67.3404,57.8218,1.92536,109.821,81.9579,1.81973,27.0747,1.61583,1.87198
19289,63.6954,35.7069,2.13187,95.5531,72.0957,1.81555,19.1646,1.75519,0.898151
19290,69.9384,32.6424,2.92298,96.4302,91.5796,1.92316,18.9013,1.46485,1.855
19291,160.278,56.9888,2.94498,161.158,77.4311,2.74414,10.2881,1.34246,1.16621
19292,145.102,43.8123,1.27644,155.359,81.4644,1.85,83.5455,1.19218,1.60125
19293,53.4478,50.1005,2.22763,74.7528,38.811,1.50826,96.3178,1.17464,3.45827
19294,74.4201,40.0212,2.13817,143.04,58.631,1.09168,52.5656,1.6312,1.26161
19295,126.95,50.5939,1.7951,124.053,55.5489,2.55806,171.156,1.71949,1.02204
19296,80.7722,69.7559,0.29457,94.5354,80.6019,0.682497,23.3321,1.89371,1.50877
19297,75.5254,43.6433,2.34695,204.038,138.93,2.76066,68.8262,0.786867,1.25096
19298,39.0284,37.3613,1.58244,54.6508,43.1669,0.548728,48.5398,1.96894,2.04397
19299,68.1286,60.6769,2.3026,72.1586,40.969,1.49004,55.599,1.26936,2.21534
19300,37.8876,34.8896,1.76153,78.1664,61.2191,1.02581,98.3579,0.55711,1.02105
19301,189.637,83.393,1.05988,114.311,48.8095,0.691238,68.7589,0.573645,2.16476
19302,48.6781,41.4271,2.57004,74.8577,37.1434,1.08912,63.8018,1.11362,1.63329
19303,71.6656,44.7744,1.14712,89.027,79.6762,1.51654,77.2257,0.887787,2.38694
19304,55.0721,49.0937,2.93122,79.475,57.7642,2.83014,60.5454,2.37946,1.36574
19305,47.1263,32.0193,1.92733,72.5942,59.6992,0.895574,98.823,1.73031,1.32306
19306,161.074,133.64,2.71768,126.503,32.6864,2.8773,47.76,1.35176,1.11735
19307,55.0312,31.9823,1.09549,48.4863,34.6519,0.41978,89.5335,2.96506,1.30585
19308,73.6479,51.7145,0.70906,71.7355,44.4896,0.131829,95.5727,1.40292,2.43225
19309,59.725,49.7789,2.32097,116.341,113.256,1.22225,6.18735,0.668738,1.7123
19310,51.0839,44.2407,1.24381,98.8899,98.2057,2.19877,107.64,1.64702,0.727381
19311,53.2694,37.2222,0.701463,85.8507,46.3736,1.88026,33.6217,1.80041,2.05437
19312,47.7569,46.165,0.800675,192.321,63.1255,2.26934,56.8814,2.609,0.887395
19313,75.0976,39.3155,1.74525,81.5005,33.1162,1.33294,44.7678,2.2254,0.710842
19314,93.1942,55.7887,2.35184,142.845,53.3522,0.918913,71.4684,0.860378,3.01036
19315,109.634,63.5639,1.57373,145.769,138.239,2.8208,55.6232,0.915962,1.13462
19316,64.5308,53.3512,2.47183,40.5739,31.9406,1.6555,24.1328,2.18607,2.25546
19317,57.7957,32.5139,1.07983,47.0598,42.4027,0.987276,96.3059,1.98061,2.57011
19318,46.8733,40.0341,2.57886,40.2506,35.9527,0.827267,65.5673,1.74547,1.41241
19319,93.1493,39.5555,1.35629,177.904,77.7438,2.99264,89.243,1.51837,2.04219
19320,68.7287,50.8762,1.62748,42.9831,41.8863,0.707498,62.1945,1.39092,2.6951
19321,64.1738,38.55,0.59935,133.942,56.9261,0.497873,115.541,1.71705,3.06147
19322,66.5142,66.2224,1.77722,263.124,110.131,2.31158,106.679,1.52186,0.801854
19323,109.103,59.2264,2.56917,60.4092,35.0003,2.04986,17.126,1.5108,0.62015
19324,111.902,54.9043,1.78997,135.799,107.119,1.51147,134.269,0.951888,1.63567
19325,116.77,55.8911,1.25521,119.018,70.7257,1.49917,66.8148,0.839533,1.50906
19326,61.4427,50.9138,1.62631,151.317,65.7961,1.49779,239.593,0.557072,0.796444
19327,78.2199,55.0312,2.30753,66.5363,59.4538,1.25912,11.4946,1.94821,1.82751
19328,168.986,37.8838,2.75995,103.311,39.8567,2.23559,103.199,1.15191,1.55231
19329,107.495,101.241,2.50481,82.2064,77.6042,2.80568,72.7389,1.5975,1.2931
19330,63.933,48.1313,1.83437,76.8426,75.3456,1.63333,17.032,0.830118,0.980285
19331,135.339,56.9957,1.92007,126.848,32.1202,1.38379,19.944,2.13997,1.22751
19332,47.7539,40.7278,1.91927,97.9484,33.832,2.53594,59.2101,0.623711,1.95378
19333,85.5721,33.0022,0.833844,91.6588,40.2532,1.09936,109.395,1.69126,2.24064
19334,51.0429,36.5701,1.61666,45.0097,45.0017,0.868621,64.2998,2.216,1.12767
19335,45.3925,38.6125,1.79772,123.657,42.8632,0.789295,74.2711,0.625702,2.37371
19336,44.1732,30.4125,0.44614,51.3073,51.2497,0.73422,104.192,1.37726,0.901639
19337,55.6189,31.1751,2.97489,145.591,100.751,2.16468,79.7732,0.894882,1.87631
19338,55.2036,38.7406,1.51465,44.4113,34.7961,1.7717,57.6499,0.702131,3.19034
19339,116.048,64.662,1.34127,137.688,60.9186,1.40211,22.7401,2.72677,1.95452
19340,47.705,42.7038,2.24458,131.457,52.9276,2.83203,101.81,1.38129,1.0924
19341,52.1555,49.9575,1.07453,86.1106,74.9661,0.929585,10.4134,1.85049,0.826522
19342,93.7036,61.7003,2.05927,59.7993,56.091,1.539,32.5737,1.80447,1.46336
19343,68.6835,30.6282,1.44528,108.316,57.4372,1.17903,87.1297,2.74902,0.933858
19344,125.226,81.2958,1.84944,213.319,159.588,2.58306,13.9623,0.952646,0.9236
19345,121.812,71.0476,2.3473,193.789,37.9488,2.88633,213.026,0.847368,1.33366
19346,44.9065,41.6678,1.94277,112.781,89.2492,1.68365,156.76,2.43753,1.6255
19347,36.4979,36.1149,1.20936,68.94,56.9231,1.5743,14.3659,1.06093,0.895924
19348,86.4703,76.2206,1.64956,104.824,85.2273,0.940617,41.1296,1.66151,1.74506
19349,57.0038,45.3146,2.74764,80.8932,79.0695,1.60207,79.3863,1.64367,1.29546
19350,60.4184,30.6894,1.73915,74.254,69.6479,1.35408,59.3751,2.7501,2.51301
19351,288.112,48.5546,1.31138,228.84,209.964,1.05469,39.5379,0.503903,0.751668
19352,81.5827,37.3908,1.62242,110.712,71.3592,2.60611,45.41,1.58408,0.946142
19353,45.9646,45.5317,1.96605,97.1512,74.887,2.42349,70.1047,1.47164,2.47064
19354,95.3203,38.7478,1.96666,136.46,80.3175,2.30846,73.2955,1.08102,0.650916
19355,67.492,45.502,1.5756,59.1807,38.2562,2.38522,78.1423,1.04596,1.82713
19356,50.5914,39.3408,1.40744,92.2242,59.9241,1.39774,75.8275,1.61899,1.38623
19357,107.812,51.8635,2.01074,77.9079,33.8315,1.41182,22.6704,1.04252,2.13287
19358,102.557,50.3646,1.08482,197.315,194.999,0.73476,12.6498,0.550188,0.888032
19359,64.3131,34.3945,1.92616,95.2056,60.0677,2.62506,64.0763,1.06311,2.17783
19360,180.476,77.9805,0.745789,113.305,41.9891,1.36841,61.358,1.7139,1.00042
19361,101.112,95.3144,2.89234,90.9475,58.6954,1.68646,17.5612,1.13682,1.57195
19362,61.0555,40.3466,0.83862,81.6395,38.6995,0.655584,65.3313,2.42574,2.98994
19363,110.72,44.3423,1.97698,145.905,140.506,0.853475,65.6236,0.663395,1.66052
19364,47.6465,47.175,0.828954,74.3525,45.6401,1.11932,132.964,2.95192,1.92574
19365,106.229,63.2986,0.765623,198.826,126.37,1.65795,52.6119,1.10198,0.918011
19366,169.017,64.3024,1.57407,152.235,70.245,2.80118,19.7368,0.718758,2.6099
19367,96.9277,47.5992,2.23584,112.16,40.8826,1.23382,94.5805,1.32617,0.925013
19368,59.3283,34.5971,1.18839,86.8745,44.2997,1.81447,86.975,1.57042,1.70265
19369,42.0038,39.3783,1.15537,158.361,84.2414,2.13066,137.962,0.650811,2.16118
19370,64.4926,45.3538,0.537572,77.703,74.5807,0.512492,27.3353,2.70419,1.52407
19371,50.4733,43.1768,1.2226,96.5439,66.6021,2.6964,52.224,2.20583,1.38413
